tweet_id,text,timestamp,rating_numerator,rating_denominator,name,dog_stage,retweet_count,favorite_count,jpg_url,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
691756958957883396,"THE BRITISH ARE COMING
THE BRITISH ARE COMING
10/10 ",2016-01-25 22:58:05,10,10,None,None,1161.0,3179.0,https://pbs.twimg.com/media/CZmdSD8UcAAnY5R.jpg,Saint bernard,0.342571,True,Boxer,0.289096,True,Pembroke,0.07646339999999999,True
691675652215414786,This is Richie and Plip. They are the best of pals. Do everything together. 10/10 for both ,2016-01-25 17:35:00,10,10,Richie,None,577.0,2116.0,https://pbs.twimg.com/media/CZlTVL4WkAEpVR5.jpg,Chihuahua,0.182898,True,Teddy,0.128077,False,West highland white terrier,0.0978748,True
691483041324204033,When bae says they can't go out but you see them with someone else that same night. 5/10 &amp; 10/10 for heartbroken pup ,2016-01-25 04:49:38,5,10,None,None,656.0,2608.0,https://pbs.twimg.com/media/CZikKBIWYAA40Az.jpg,Bloodhound,0.886232,True,Black-and-tan coonhound,0.0774196,True,Gordon setter,0.00982643,True
691459709405118465,Say hello to Leo. He's a Fallopian Puffalope. Precious af. 12/10 would cuddle ,2016-01-25 03:16:56,12,10,Leo,None,1294.0,4449.0,https://pbs.twimg.com/media/CZiO7mWUEAAa4zo.jpg,Shetland sheepdog,0.5512060000000001,True,Collie,0.232544,True,Border collie,0.0952182,True
691444869282295808,This is Bailey. She likes flowers. 12/10 ,2016-01-25 02:17:57,12,10,Bailey,None,955.0,2890.0,https://pbs.twimg.com/media/CZiBcJhWQAATXNK.jpg,Bernese mountain dog,0.767563,True,Border collie,0.08580460000000001,True,Entlebucher,0.0437693,True
691416866452082688,I present to you... Dog Jesus. 13/10 (he could be sitting on a rock but I doubt it) ,2016-01-25 00:26:41,13,10,None,None,8689.0,21253.0,https://pbs.twimg.com/media/CZhn-QAWwAASQan.jpg,Lakeland terrier,0.530104,True,Irish terrier,0.197314,True,Airedale,0.08251460000000001,True
691321916024623104,This is Molly. She's a Peruvian Niddlewog. Loves her new hat. 11/10 would totally pet ,2016-01-24 18:09:23,11,10,Molly,None,747.0,2828.0,https://pbs.twimg.com/media/CZgRmk0UcAAxeuQ.jpg,Rottweiler,0.508981,True,German shepherd,0.207897,True,Kelpie,0.0943533,True
691096613310316544,Here we see one dog giving a puptalk to another dog. Both are focused af. Left one has powerful feet. 11/10 for both ,2016-01-24 03:14:07,11,10,None,None,1019.0,3253.0,https://pbs.twimg.com/media/CZdEq-AUMAAWayR.jpg,Borzoi,0.441269,True,Llama,0.27827,False,Arabian camel,0.06350349999999999,False
691090071332753408,Happy Saturday here's a dog in a mailbox. 12/10 ,2016-01-24 02:48:07,12,10,None,None,385.0,1867.0,https://pbs.twimg.com/media/CZc-u7IXEAQHV1N.jpg,Barrow,0.241637,False,Tub,0.23845,False,Bathtub,0.167285,False
690959652130045952,This golden is happy to refute the soft mouth egg test. Not a fan of sweeping generalizations. 11/10 #notallpuppers ,2016-01-23 18:09:53,11,10,None,None,1421.0,3902.0,https://pbs.twimg.com/media/CZbIIM-WkAIPClg.jpg,Golden retriever,0.862964,True,Labrador retriever,0.0448653,True,Saluki,0.0124678,True
690938899477221376,"She thought the sunset was pretty, but I thought she was prettier. 10/10 ",2016-01-23 16:47:25,10,10,None,None,2245.0,4536.0,https://pbs.twimg.com/media/CZa1QnSWEAAEOVr.jpg,Geyser,0.370318,False,Seashore,0.274888,False,Beacon,0.046397,False
690932576555528194,This is Buddy. He's testing out the water. Such caution. Much reserve. 12/10 ,2016-01-23 16:22:17,12,10,Buddy,None,1143.0,3602.0,https://pbs.twimg.com/media/CZavgf4WkAARpFM.jpg,Snorkel,0.526536,False,Muzzle,0.0480888,False,Scuba diver,0.034226199999999984,False
690735892932222976,Say hello to Peaches. She's a Dingleberry Zanderfloof. 13/10 would caress lots ,2016-01-23 03:20:44,13,10,Peaches,None,1442.0,4134.0,https://pbs.twimg.com/media/CZX8nyeVAAEstKM.jpg,Golden retriever,0.883229,True,Labrador retriever,0.109635,True,Kuvasz,0.00279507,True
690728923253055490,This is Vinscent. He was just questioned about his recent credit card spending. 8/10 ,2016-01-23 02:53:03,8,10,Vinscent,None,597.0,2384.0,https://pbs.twimg.com/media/CZX2SxaXEAEcnR6.jpg,Kuvasz,0.422806,True,Golden retriever,0.291586,True,Great pyrenees,0.0761892,True
690690673629138944,This is Cedrick. He's a spookster. Did me a discomfort. 10/10 would pet with a purpose ,2016-01-23 00:21:03,10,10,Cedrick,None,898.0,2547.0,https://pbs.twimg.com/media/CZXTgKkWwAA5UZJ.jpg,Bath towel,0.194532,False,Radiator,0.127776,False,Maltese dog,0.08962460000000001,True
690649993829576704,This is Hazel. She's a gymnast. Training hard for Rio. 11/10 focused af ,2016-01-22 21:39:24,11,10,Hazel,None,325.0,1435.0,https://pbs.twimg.com/media/CZWugJsWYAIzVzJ.jpg,Bighorn,0.215438,False,Hyena,0.137928,False,Mexican hairless,0.0981708,True
690597161306841088,This is Lolo. She's America af. Behind in science &amp; math but can say whatever she wants on Twitter. 11/10 ...Merica ,2016-01-22 18:09:28,11,10,Lolo,None,681.0,2163.0,https://pbs.twimg.com/media/CZV-c9NVIAEWtiU.jpg,Lhasa,0.0974997,True,Koala,0.0919339,False,Sunglasses,0.0915048,False
690400367696297985,"This is Eriq. His friend just reminded him of last year's super bowl. Not cool friend
10/10 for Eriq
6/10 for friend ",2016-01-22 05:07:29,10,10,Eriq,None,509.0,2041.0,https://pbs.twimg.com/media/CZTLeBuWIAAFkeR.jpg,Pembroke,0.426459,True,Papillon,0.317368,True,Shetland sheepdog,0.07761599999999999,True
690374419777196032,This is Phred. He's an Albanian Flepperkush. Tongue is rather impressive if I'm honest. Perhaps even legendary 11/10 ,2016-01-22 03:24:22,11,10,Phred,None,972.0,3560.0,https://pbs.twimg.com/media/CZSz3vWXEAACElU.jpg,Kuvasz,0.286345,True,Labrador retriever,0.107144,True,Ice bear,0.0850858,False
690360449368465409,Stop sending in lobsters. This is the final warning. We only rate dogs. Thank you... 9/10 ,2016-01-22 02:28:52,9,10,None,None,1006.0,2925.0,https://pbs.twimg.com/media/CZSnKw8WwAAAN7q.jpg,Pug,0.686933,True,French bulldog,0.0763587,True,Brabancon griffon,0.035007,True
690248561355657216,This is Maxwell. That's his moped. He rents it out for others to use as long as he can come also. 11/10 great dog ,2016-01-21 19:04:15,11,10,Maxwell,None,477.0,1845.0,https://pbs.twimg.com/media/CZRBZ9mWkAAWblt.jpg,Motor scooter,0.38269,False,Moped,0.318017,False,Pickup,0.0406254,False
690021994562220032,"Say hello to Geoff (pronounced ""Kyle""). He accidentally opened the front facing camera. 10/10 ",2016-01-21 04:03:58,10,10,Geoff,None,1180.0,3056.0,https://pbs.twimg.com/media/CZNzV6cW0AAsX7p.jpg,Badger,0.28955,False,Weasel,0.0991402,False,Malamute,0.0406958,True
690015576308211712,This pupper can only sleep on shoes. It's a crippling disease. Tearing his family apart. 12/10 I'd totally pet tho ,2016-01-21 03:38:27,12,10,None,pupper,836.0,2740.0,https://pbs.twimg.com/media/CZNtgWhWkAAbq3W.jpg,Malamute,0.949609,True,Siberian husky,0.0330837,True,Eskimo dog,0.016662700000000003,True
690005060500217858,"""I'm the only one that ever does anything in this household"" 10/10 ",2016-01-21 02:56:40,10,10,None,None,1907.0,4004.0,https://pbs.twimg.com/media/CZNj8N-WQAMXASZ.jpg,Samoyed,0.270287,True,Great pyrenees,0.114027,True,Teddy,0.0724748,False
689999384604450816,This is Covach. He's trying to melt the snow. 10/10 we all believe in you buddy ,2016-01-21 02:34:07,10,10,Covach,None,424.0,1561.0,https://pbs.twimg.com/media/CZNexghWAAAYnT-.jpg,Standard poodle,0.444499,True,English springer,0.12983,True,Pug,0.0738057,True
689977555533848577,Happy Wednesday here's a pup wearing a beret. 12/10 please enjoy ,2016-01-21 01:07:23,12,10,None,None,502.0,1490.0,https://pbs.twimg.com/media/CZNK7NpWwAEAqUh.jpg,Cowboy hat,0.291081,False,Labrador retriever,0.179625,True,Sombrero,0.121493,False
689905486972461056,"Say hello to Gizmo. He's quite the pupper. Confused by bed, but agile af. Can barely catch on camera. 11/10 so quick ",2016-01-20 20:21:00,11,10,Gizmo,pupper,787.0,2651.0,https://pbs.twimg.com/media/CZMJYCRVAAE35Wk.jpg,Pomeranian,0.943331,True,Shetland sheepdog,0.0236751,True,Chow,0.00716495,True
689877686181715968,This is Durg. He's trying to conquer his fear of trampolines. 9/10 it's not working ,2016-01-20 18:30:32,9,10,Durg,None,1344.0,3323.0,https://pbs.twimg.com/media/CZLwGAIWQAIYsTx.jpg,Old english sheepdog,0.26915500000000003,True,Tibetan terrier,0.111496,True,Lakeland terrier,0.104939,True
689835978131935233,Meet Fynn &amp; Taco. Fynn is an all-powerful leaf lord and Taco is in the wrong place at the wrong time. 11/10 &amp; 10/10 ,2016-01-20 15:44:48,11,10,Fynn,None,850.0,2369.0,https://pbs.twimg.com/media/CZLKJpDWQAA-5u4.jpg,Collie,0.600186,True,Shetland sheepdog,0.298939,True,Borzoi,0.0226156,True
689661964914655233,Meet Luca. He's a Butternut Scooperfloof. Glorious tongue. 12/10 would pet really well ,2016-01-20 04:13:20,12,10,Luca,None,1052.0,3501.0,https://pbs.twimg.com/media/CZIr5gFUsAAvnif.jpg,Italian greyhound,0.322818,True,Whippet,0.246966,True,Chihuahua,0.122541,True
689659372465688576,This is Ricky. He's being escorted out of the dog park for talking shit about the other dogs. 8/10 not cool Ricky ,2016-01-20 04:03:02,8,10,Ricky,None,4412.0,11394.0,https://pbs.twimg.com/media/CZIpimOWcAETFRt.jpg,Bustard,0.225221,False,Koala,0.0576253,False,Goose,0.0535689,False
689623661272240129,This is Lucy. She's terrified of the stuffed billed dog. 10/10 stay strong pupper ,2016-01-20 01:41:08,10,10,Lucy,pupper,748.0,2467.0,https://pbs.twimg.com/media/CZIJD2SWIAMJgNI.jpg,Toy poodle,0.279604,True,Mashed potato,0.208564,False,Labrador retriever,0.07748089999999999,True
689599056876867584,Here we see 33 dogs posing for a picture. All get 11/10 for superb cooperation ,2016-01-20 00:03:21,11,10,None,None,6265.0,12795.0,https://pbs.twimg.com/media/CZHyrvOXEAEin-A.jpg,Dogsled,0.426494,False,Cocker spaniel,0.07310139999999997,True,Chihuahua,0.0703229,True
689557536375177216,Downright majestic af 12/10 ,2016-01-19 21:18:22,12,10,None,None,519.0,2257.0,https://pbs.twimg.com/media/CZHM60BWIAA4AY4.jpg,Eskimo dog,0.169482,True,Siberian husky,0.161655,True,Dingo,0.15441400000000002,False
689517482558820352,This is Carl. He just wants to make sure you're having a good day. 12/10 just a swell pup ,2016-01-19 18:39:13,12,10,Carl,None,1609.0,3735.0,https://pbs.twimg.com/media/CZGofjJW0AINjN9.jpg,Pembroke,0.799319,True,Cardigan,0.189537,True,Papillon,0.00338619,True
689289219123089408,Someone sent me this without any context and every aspect of it is spectacular. 13/10 please enjoy ,2016-01-19 03:32:10,13,10,None,None,1056.0,2476.0,https://pbs.twimg.com/ext_tw_video_thumb/689289176076959744/pu/img/hEFkFtmMu_hkTlxK.jpg,Snowmobile,0.25464200000000003,False,Assault rifle,0.129558,False,Rifle,0.110875,False
689283819090870273,Say hello to Chipson. He's aerodynamic af. No eyes (devastating). 9/10 would make sure he didn't bump into stuff ,2016-01-19 03:10:43,9,10,Chipson,None,1250.0,3624.0,https://pbs.twimg.com/media/CZDT-mZWsAEK9BH.jpg,Scotch terrier,0.267979,True,Affenpinscher,0.199619,True,Cairn,0.127469,True
689280876073582592,This is Herald. He wants you to know he could steal your girl at any moment. 10/10 ,2016-01-19 02:59:01,10,10,Herald,None,819.0,2197.0,https://pbs.twimg.com/media/CZDRTAPUoAEaqxF.jpg,Chihuahua,0.6375460000000001,True,American staffordshire terrier,0.150694,True,Staffordshire bullterrier,0.103953,True
689275259254616065,Meet Lucky. He was showing his friends an extreme pogo stick trick when he completely lost control. 10/10 still rad ,2016-01-19 02:36:42,10,10,Lucky,None,285.0,1273.0,https://pbs.twimg.com/media/CZDMMY0WEAAQYjQ.jpg,American staffordshire terrier,0.215161,True,Chesapeake bay retriever,0.0790509,True,Doberman,0.0702259,True
689154315265683456,We normally don't rate birds but I feel bad cos this one forgot to fly south for the winter. 9/10 just wants a bath ,2016-01-18 18:36:07,9,10,None,None,1128.0,3348.0,https://pbs.twimg.com/media/CZBeMMVUwAEdVqI.jpg,Cocker spaniel,0.816044,True,Golden retriever,0.054135400000000014,True,Airedale,0.0306481,True
689143371370250240,Meet Trip. He likes wearing costumes that aren't consistent with the season to screw with people 10/10 tricky pupper ,2016-01-18 17:52:38,10,10,Trip,pupper,579.0,2232.0,https://pbs.twimg.com/media/CZBUO2UWsAAKehS.jpg,English springer,0.303781,True,Papillon,0.165132,True,Welsh springer spaniel,0.149051,True
688916208532455424,This pupper just wants to say hello. 11/10 would knock down fence for ,2016-01-18 02:49:58,11,10,None,pupper,983.0,3003.0,https://pbs.twimg.com/media/CY-Fn1FWEAQhzhs.jpg,Pembroke,0.430544,True,Red fox,0.206576,False,Pomeranian,0.154352,True
688908934925697024,Meet Clarence. He does parkour. 8/10 very talented dog ,2016-01-18 02:21:04,8,10,Clarence,None,874.0,2310.0,https://pbs.twimg.com/media/CY9_BOYWkAAkuzn.jpg,Crane,0.158859,False,Pier,0.13001600000000002,False,Bell cote,0.0877414,False
688898160958271489,When you have a ton of work to do but then remember you have tomorrow off. 10/10 ,2016-01-18 01:38:15,10,10,None,None,890.0,2307.0,https://pbs.twimg.com/media/CY91OENWUAE5agj.jpg,Ibizan hound,0.8531700000000001,True,Chihuahua,0.0398973,True,Italian greyhound,0.0352196,True
688894073864884227,This is Hamrick. He's covered in corn flakes. Silly pupper. Looks congested. 7/10 considerably petable ,2016-01-18 01:22:00,7,10,Hamrick,pupper,792.0,2462.0,https://pbs.twimg.com/media/CY9xf1dUAAE4XLc.jpg,Hog,0.669996,False,Guinea pig,0.077347,False,Hamster,0.0623982,False
688828561667567616,Say hello to Brad. His car probably has a spoiler. Tan year round. Likes your insta pic but doesn't text back. 9/10 ,2016-01-17 21:01:41,9,10,Brad,None,420.0,1508.0,https://pbs.twimg.com/media/CY816snW8AYltrQ.jpg,Cardigan,0.6142310000000001,True,Skunk,0.13939200000000002,False,Toilet tissue,0.0311582,False
688804835492233216,When you stumble but recover quickly cause your crush is watching. 12/10 ,2016-01-17 19:27:24,12,10,None,None,227.0,1043.0,https://pbs.twimg.com/media/CY8gWFRWUAAm1XL.jpg,Malinois,0.199512,True,German shepherd,0.0967973,True,Saluki,0.0828482,True
688789766343622656,Meet Pubert. He's a Kerplunk Rumplestilt. Cannot comprehend flower. Flawless tongue. 8/10 would pat head approvingly ,2016-01-17 18:27:32,8,10,Pubert,None,759.0,2434.0,https://pbs.twimg.com/media/CY8SocAWsAARuyh.jpg,American staffordshire terrier,0.5996600000000001,True,Staffordshire bullterrier,0.380976,True,Bull mastiff,0.00388902,True
688547210804498433,This is Frönq. He got caught stealing a waffle. Damn it Frönq. 9/10 ,2016-01-17 02:23:42,9,10,Frönq,None,789.0,2862.0,https://pbs.twimg.com/media/CY42CFWW8AACOwt.jpg,Papillon,0.531279,True,Blenheim spaniel,0.214197,True,Border collie,0.0538399,True
688519176466644993,This pupper is sprouting a flower out of her head. 12/10 revolutionary af ,2016-01-17 00:32:18,12,10,None,pupper,825.0,2520.0,https://pbs.twimg.com/media/CY4ciRFUMAAovos.jpg,Pembroke,0.696372,True,Cardigan,0.121052,True,Shetland sheepdog,0.050592000000000005,True
688385280030670848,This is Louis. He's takes top-notch selfies. 12/10 would snapchat with ,2016-01-16 15:40:14,12,10,Louis,None,5035.0,10180.0,https://pbs.twimg.com/media/CY2iwGNWUAI5zWi.jpg,Golden retriever,0.900437,True,Cocker spaniel,0.0222925,True,Sombrero,0.0149968,False
688211956440801280,This is Derby. He's a superstar. 13/10 (vid by @NBohlmann) ,2016-01-16 04:11:31,13,10,Derby,None,937.0,2426.0,https://pbs.twimg.com/ext_tw_video_thumb/688211379870806016/pu/img/OI0VTwPYnsScQg8R.jpg,Bannister,0.369449,False,Four-poster,0.105307,False,Shoji,0.0987669,False
688179443353796608,This is Lizzie. She's about to fist bump the large ridable maned pupper. She's very excited. 10/10 for both dogs ,2016-01-16 02:02:19,10,10,Lizzie,pupper,669.0,2328.0,https://pbs.twimg.com/media/CYznjAcUEAQ5Zq7.jpg,Sorrel,0.81152,False,Horse cart,0.0248201,False,Arabian camel,0.0151553,False
688116655151435777,Please send dogs. I'm tired of seeing other stuff like this dangerous pirate. We only rate dogs. Thank you... 10/10 ,2016-01-15 21:52:49,10,10,None,None,888.0,3093.0,https://pbs.twimg.com/media/CYyucekVAAESj8K.jpg,Pug,0.973819,True,Chihuahua,0.010891,True,Staffordshire bullterrier,0.00686389,True
688064179421470721,This is Kilo. He's a Pouncing Brioche. Really likes snow. 11/10 ,2016-01-15 18:24:18,11,10,Kilo,None,408.0,1878.0,https://pbs.twimg.com/media/CYx-tGaUoAAEXV8.jpg,Eskimo dog,0.240602,True,Norwegian elkhound,0.180369,True,Siberian husky,0.0907388,True
687826841265172480,This is Louis. He's a rollercoaster of emotions. Incalculably fluffy. 12/10 would pet firmly ,2016-01-15 02:41:12,12,10,Louis,None,1292.0,2989.0,https://pbs.twimg.com/media/CYum3KbWEAArFrI.jpg,Pomeranian,0.99721,True,Pekinese,0.0008032410000000001,True,Keeshond,0.000372515,True
687818504314159109,With great pupper comes great responsibility. 12/10 ,2016-01-15 02:08:05,12,10,None,pupper,1080.0,2758.0,https://pbs.twimg.com/media/CYufR8_WQAAWCqo.jpg,Lakeland terrier,0.873029,True,Soft-coated wheaten terrier,0.0609242,True,Toy poodle,0.0170309,True
687807801670897665,Meet Trooper &amp; Maya. Trooper protects Maya from bad things like dognappers and Comcast. So touching. 11/10 for both ,2016-01-15 01:25:33,11,10,Trooper,None,801.0,2625.0,https://pbs.twimg.com/media/CYuVi9pWwAAbOGC.jpg,Staffordshire bullterrier,0.151113,True,Boxer,0.135697,True,American staffordshire terrier,0.0865912,True
687704180304273409,Say hello to Blakely. He thinks that's a hat. Silly pupper. That's a nanner. 9/10 ,2016-01-14 18:33:48,9,10,Blakely,pupper,950.0,2660.0,https://pbs.twimg.com/media/CYs3TKzUAAAF9A2.jpg,Miniature pinscher,0.956063,True,Toy terrier,0.0122306,True,Chihuahua,0.00539748,True
687664829264453632,Meet Opal. He's a Belgian Dijon Poofster. Upset because his hood makes him look like blond Justin Timberlake. 11/10 ,2016-01-14 15:57:26,11,10,Opal,None,576.0,2121.0,https://pbs.twimg.com/media/CYsTg1XUsAEPjxE.jpg,Pug,0.957365,True,French bulldog,0.0385587,True,Toy poodle,0.0006673610000000001,True
687494652870668288,This is Marq. He stole this car. 7/10 wtf Marq? ,2016-01-14 04:41:12,7,10,Marq,None,654.0,2104.0,https://pbs.twimg.com/media/CYp4vFrVAAEs9AX.jpg,Rottweiler,0.391471,True,Miniature pinscher,0.273595,True,Tibetan mastiff,0.0416919,True
687480748861947905,Another magnificent photo. 12/10 ,2016-01-14 03:45:57,12,10,None,None,281.0,1760.0,https://pbs.twimg.com/media/CYpsFmIWAAAYh9C.jpg,English springer,0.472273,True,English setter,0.16686199999999998,True,Brittany spaniel,0.163411,True
687476254459715584,This is Curtis. He's a fluffball. 11/10 would snug this pupper ,2016-01-14 03:28:06,11,10,Curtis,pupper,619.0,2187.0,https://pbs.twimg.com/media/CYpoAZTWEAA6vDs.jpg,Wood rabbit,0.702725,False,Angora,0.190659,False,Hare,0.105072,False
687460506001633280,This is Kramer. He's a Picasso Tortellini. Tie couldn't be more accurate. Confident af. Runs his own business. 10/10 ,2016-01-14 02:25:31,10,10,Kramer,None,614.0,2243.0,https://pbs.twimg.com/media/CYpZrtDWwAE8Kpw.jpg,Boston bull,0.223366,True,Boxer,0.183596,True,French bulldog,0.17691600000000002,True
687317306314240000,This is Tyrone. He's a leaf wizard. Self-motivated. No eyes (tragic). Inspirational af. 11/10 enthusiasm is tangible ,2016-01-13 16:56:30,11,10,Tyrone,None,10411.0,22073.0,https://pbs.twimg.com/media/CYnXcLEUkAAIQOM.jpg,Shih-tzu,0.747208,True,Maltese dog,0.0910254,True,Lhasa,0.0357878,True
687312378585812992,"""You got any games on your phone"" 7/10 for invasive brown Dalmatian pupper ",2016-01-13 16:36:55,7,10,None,pupper,2146.0,4777.0,https://pbs.twimg.com/media/CYnS9VWW8AAeR8m.jpg,Seat belt,0.703561,False,Great dane,0.139909,True,Weimaraner,0.0211125,True
687127927494963200,Meet Gordon. He's an asshole. 9/10 would still pet ,2016-01-13 04:23:58,9,10,Gordon,None,2591.0,6004.0,https://pbs.twimg.com/media/CYkrNIVWcAMswmP.jpg,Pug,0.178205,True,Chihuahua,0.14916400000000002,True,Shih-tzu,0.120505,True
687124485711986689,Say hello to Samson. He's a Firecracker Häagen-Dazs. 11/10 objects in mirror may be more petable than they appear ,2016-01-13 04:10:18,11,10,Samson,None,577.0,2371.0,https://pbs.twimg.com/media/CYkoE10WEAAWqxm.jpg,Car mirror,0.997121,False,Seat belt,0.000375087,False,Beagle,0.000216206,True
687109925361856513,This is Baxter. He looks like a fun dog. Prefers action shots. 11/10 the last one is impeccable ,2016-01-13 03:12:26,11,10,Baxter,None,2803.0,6370.0,https://pbs.twimg.com/media/CYka1NTWMAAOclP.jpg,Borzoi,0.883086,True,Whippet,0.0229336,True,Saluki,0.0216056,True
687102708889812993,Army of water dogs here. None of them know where they're going. Have no real purpose. Aggressive barks. 5/10 for all ,2016-01-13 02:43:46,5,10,None,None,1124.0,2571.0,https://pbs.twimg.com/media/CYkURJjW8AEamoI.jpg,Fiddler crab,0.992069,False,Quail,0.0024906,False,Rock crab,0.00151257,False
687096057537363968,This pupper's New Year's resolution was to become a Hershey's kiss. 11/10 she's super pumped about it ,2016-01-13 02:17:20,11,10,None,pupper,695.0,2449.0,https://pbs.twimg.com/media/CYkON6CVAAAPXAc.jpg,Labrador retriever,0.417107,True,Chesapeake bay retriever,0.34173000000000003,True,German short-haired pointer,0.177702,True
686947101016735744,This is Jackson. He was specifically told not to sleep in the fridge. Damn it Jackson. 11/10 would squeeze softly ,2016-01-12 16:25:26,11,10,Jackson,None,3582.0,9433.0,https://pbs.twimg.com/media/CYiGvn-UwAEe4wL.jpg,Refrigerator,0.799795,False,Medicine chest,0.182538,False,Ice bear,0.00143058,False
686749460672679938,Strange pup here. Easily manipulated. Rather inbred. Sharp for a dog. Appears uncomfortable. 8/10 would still pet ,2016-01-12 03:20:05,8,10,None,None,1666.0,3812.0,https://pbs.twimg.com/media/CYfS75fWAAAllde.jpg,Cheeseburger,0.643808,False,Hotdog,0.201378,False,Bagel,0.0638797,False
686730991906516992,I just love this picture. 12/10 lovely af ,2016-01-12 02:06:41,12,10,None,None,1350.0,4543.0,https://pbs.twimg.com/media/CYfCMdFWAAA44YA.jpg,Tibetan mastiff,0.338812,True,Newfoundland,0.180925,True,Golden retriever,0.180023,True
686683045143953408,This is Mona. She's a Yarborough Splishnsplash. Lost body during Nam. 11/10 revolutionary pupper ,2016-01-11 22:56:10,11,10,Mona,pupper,912.0,3072.0,https://pbs.twimg.com/media/CYeWlh0WAAADhsj.jpg,Norwich terrier,0.100499,True,Cocker spaniel,0.0806711,True,Golden retriever,0.0794062,True
686618349602762752,This is Olivia. She just saw an adult wearing crocs. 11/10 poor pupper. No one should witness such a thing ,2016-01-11 18:39:05,11,10,Olivia,pupper,1544.0,4042.0,https://pbs.twimg.com/media/CYdbvwjWcAEtjYu.jpg,Rottweiler,0.441331,True,Miniature pinscher,0.23318000000000005,True,Gordon setter,0.093582,True
686606069955735556,"Meet Horace. He was practicing his levitation, minding his own business when a rogue tennis ball spooked him. 10/10 ",2016-01-11 17:50:18,10,10,Horace,None,607.0,2071.0,https://pbs.twimg.com/media/CYdQktMWsAEI29_.jpg,Labrador retriever,0.320012,True,Ibizan hound,0.208172,True,Saluki,0.0789747,True
686386521809772549,Say hello to Crimson. He's a Speckled Winnebago. Main passions are air hockey &amp; parkour. 11/10 would pet thoroughly ,2016-01-11 03:17:53,11,10,Crimson,None,996.0,3553.0,https://pbs.twimg.com/media/CYaI5aaW8AE8Uyk.jpg,Yorkshire terrier,0.477704,True,Silky terrier,0.171673,True,Australian terrier,0.08833400000000001,True
686377065986265092,Meet Birf. He thinks he's gone blind. 10/10 very frightened pupper ,2016-01-11 02:40:19,10,10,Birf,pupper,637.0,2433.0,https://pbs.twimg.com/media/CYaAS2kUoAINkye.jpg,German shepherd,0.830816,True,Leonberg,0.0763252,True,Bloodhound,0.0374486,True
686358356425093120,Heartwarming scene here. Son reuniting w father after coming home from deployment. Very moving. 10/10 for both pups ,2016-01-11 01:25:58,10,10,None,None,776.0,2398.0,https://pbs.twimg.com/media/CYZvRttWYAE_RXc.jpg,Pug,0.985237,True,Bull mastiff,0.00884062,True,Boxer,0.00232143,True
686050296934563840,This is Flávio. He's a Macedonian Poppycock. 97% floof. Jubilant af. 11/10 personally I'd pet the hell out of ,2016-01-10 05:01:51,11,10,Flávio,None,836.0,2420.0,https://pbs.twimg.com/media/CYVXBb9WsAAwL3p.jpg,Pomeranian,0.985789,True,Keeshond,0.00408291,True,Pekinese,0.00333366,True
686034024800862208,Your fav crew is back and this time they're embracing cannabis culture. 12/10 for all ,2016-01-10 03:57:12,12,10,None,None,1324.0,3424.0,https://pbs.twimg.com/media/CYVIToGWQAAEZ_y.jpg,Great dane,0.23692,True,Irish wolfhound,0.117608,True,Greater swiss mountain dog,0.1039,True
686007916130873345,This pupper has a magical eye. 11/10 I can't stop looking at it ,2016-01-10 02:13:27,11,10,None,pupper,472.0,2704.0,https://pbs.twimg.com/media/CYUwjz-UAAEcdi8.jpg,Rhodesian ridgeback,0.885301,True,Redbone,0.0423354,True,Seat belt,0.010493,False
686003207160610816,This is Hammond. He's a peculiar pup. Loves long walks. Bark barely audible. Too many legs. 3/10 must be rare ,2016-01-10 01:54:44,3,10,Hammond,None,735.0,2009.0,https://pbs.twimg.com/media/CYUsRsbWAAAUt4Y.jpg,Damselfly,0.190786,False,Common newt,0.0981314,False,Whiptail,0.0889582,False
685973236358713344,This is Lorelei. She's contemplating her existence and the eventual heat death of the universe. 11/10 very majestic ,2016-01-09 23:55:38,11,10,Lorelei,None,611.0,2326.0,https://pbs.twimg.com/media/CYURBGoWYAAKey3.jpg,Siberian husky,0.450678,True,Eskimo dog,0.430275,True,Malamute,0.11859,True
685943807276412928,This is the newly formed pupper a capella group. They're just starting out but I see tons of potential. 8/10 for all ,2016-01-09 21:58:42,8,10,None,pupper,696.0,1801.0,https://pbs.twimg.com/ext_tw_video_thumb/685943751555051520/pu/img/rlBvQWaFPUMx1MTi.jpg,Papillon,0.200812,True,Toy terrier,0.114512,True,Cardigan,0.0945196,True
685906723014619143,This is Olive. He's stuck in a sleeve. 9/10 damn it Olive ,2016-01-09 19:31:20,9,10,Olive,None,3303.0,8277.0,https://pbs.twimg.com/media/CYTUhn7WkAEXocW.jpg,Yorkshire terrier,0.414963,True,Briard,0.0635052,True,Pekinese,0.0536822,True
685667379192414208,This is Marty. He has no idea what happened here. Never seen this stuff in his life. 9/10 very suspicious pupper ,2016-01-09 03:40:16,9,10,Marty,pupper,666.0,2579.0,https://pbs.twimg.com/media/CYP62A6WkAAOnL4.jpg,Sliding door,0.344526,False,Doormat,0.190027,False,Washbasin,0.0463264,False
